scorer,,,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora
bodyparts,,,nose,nose,r_ear,r_ear,l_ear,l_ear,midpoint,midpoint,r_hlimb,r_hlimb,l_hlimb,l_hlimb,hip,hip,midtail,midtail,tailtip,tailtip
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,FAD07_TR F FAD+_OF,img05316.png,321.18555798687095,38.33031629202304,302.4296967802439,39.467035153030736,305.83985336326697,27.531487112449895,292.19922703117464,25.826408820938354,286.51563272613606,29.804924834465282,286.51563272613606,19.574455085395982,276.85352240757067,26.963127681946048,256.9609423399358,38.89867572252689,227.9746113842395,47.42406718008465
labeled-data,FAD07_TR F FAD+_OF,img11179.png,100.0937395208731,280.45143368666345,85.31639432777297,277.0412771036403,93.84178578533073,269.0842450765864,74.51756514819982,261.6955724800364,62.01365767711508,259.42213475802095,69.97068970416899,236.11939810736305,59.17186052459584,238.96119525988232,52.351547358549624,217.93189633123984,50.078109636534236,188.94556537554348
labeled-data,FAD07_TR F FAD+_OF,img12564.png,272.8750063940436,119.60571485407371,276.85352240757067,109.37524510500435,285.9472732956322,115.62719884054673,287.0839921566399,95.16625934240813,277.99024126857836,89.4826650373696,297.31446190570927,83.79907073233107,285.37891386512837,69.59008496973485,267.759771519509,54.812739776634714,236.50000284179725,54.24438034613087
labeled-data,FAD07_TR F FAD+_OF,img17143.png,206.945312455597,62.20141237318478,189.89452954048147,65.61156895620786,193.30468612350455,54.812739776634714,175.11718434738134,51.97094262411548,163.74999573730435,61.63305294268093,156.92968257125813,40.60375401403843,146.69921282218883,46.8557077495808,121.12303844951555,43.44555116655772,94.97850464633842,56.517818068146255
labeled-data,FAD07_TR F FAD+_OF,img17975.png,172.2753871948621,302.04909204580974,174.5488249168775,283.86159026968653,186.4843729574584,290.11354400522885,191.599607831993,277.60963653414416,195.57812384552,270.2209639375941,200.69335872005462,283.2932308391827,210.35546903862007,267.9475262155787,230.24804910625488,255.443618744494,251.27734803489733,245.2131489954247
labeled-data,FAD07_TR F FAD+_OF,img18588.png,242.18359714683572,16.1642985023729,238.77344056381264,28.66820597345759,230.81640853675873,21.279533376907523,221.15429821819328,26.963127681946048,213.19726619113936,30.941643695472976,205.24023416408545,19.006095654892135,202.96679644207006,33.78344084799227,184.21093523544295,53.107661485123174,157.49804200176197,60.49633408167324
labeled-data,FAD07_TR F FAD+_OF,img20642.png,10.292949501264673,294.09206001875583,20.523419250333973,281.0197931171673,25.63865412486865,290.6819034357327,35.86912387393795,278.177995964648,35.86912387393795,266.810807354571,43.826155900991864,283.2932308391827,55.761703941572705,268.51588564608255,81.33787831424598,259.9904941885248,106.91405268691926,265.6740884935633
labeled-data,FAD07_TR F FAD+_OF,img25940.png,260.93945835346284,147.45532694876238,243.88867543834726,150.2971241012816,247.86719145187425,140.63501378271616,230.24804910625488,140.63501378271616,217.1757822046663,146.31860808775468,204.6718747335816,124.15259029810449,200.69335872005462,137.22485719969308,175.11718434738134,136.65649776918923,150.1093694052119,150.86548353178546
labeled-data,FAD07_TR F FAD+_OF,img26760.png,261.5078177839667,133.81470061666994,263.2128960754782,149.16040524027392,252.41406689590502,141.20337321322,245.025394299355,157.68579669783168,242.18359714683572,170.75806359942027,230.24804910625488,153.70728068430475,222.85937650970482,173.03150132143566,201.26171815055847,187.8088465145358,172.84374662536595,194.0608002500781
labeled-data,FAD07_TR F FAD+_OF,img27047.png,230.24804910625488,252.03346216147088,230.81640853675873,234.4143198158515,242.75195657733957,238.96119525988232,238.77344056381264,221.34205291426295,228.54297081474334,219.6369746227514,247.2988320213704,220.7736934837591,237.0683622723011,198.60767569410893,231.95312739776642,174.16822018244335,217.74414163517014,149.72876467077776
labeled-data,FAD07_TR F FAD+_OF,img29255.png,275.71680354656297,274.7678393816249,270.60156867202824,260.55885361902864,283.105476143113,261.1272130495325,277.99024126857836,240.09791412089,268.8964903805167,227.5940066498053,288.78907044815145,227.5940066498053,277.4218818380745,210.54322373468978,275.1484441160591,186.1037682230242,272.8750063940436,160.5275938503509
