scorer,,,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora,Nora
bodyparts,,,nose,nose,r_ear,r_ear,l_ear,l_ear,midpoint,midpoint,r_hlimb,r_hlimb,l_hlimb,l_hlimb,hip,hip,midtail,midtail,tailtip,tailtip
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,FAD08_TL F FAD-_OF,img03538.png,321.2282730398704,58.97142572963139,327.8780783767654,51.21331950325384,331.20298104521294,61.742177953337716,347.82749438745054,53.98407172696011,361.681255505982,42.90106283213504,352.26069794538057,63.95877973230273,368.8852112876183,64.51293017704398,374.4267157350308,88.34139930091789,355.03145016908695,107.18251442212056
labeled-data,FAD08_TL F FAD-_OF,img05084.png,84.05188269061355,11.314487481883532,100.12224558810996,11.314487481883532,95.68904203017993,21.843345931967406,114.53015715138255,21.289195487226152,130.60052004887896,14.639390150331053,121.1799624882776,33.48050527153373,136.1420244962915,27.38485037937994,155.53729006223537,47.33426639006507,161.0787945096479,76.15008951661031
labeled-data,FAD08_TL F FAD-_OF,img06854.png,232.01005143652847,184.20942624115492,241.43060899712978,202.49639091761628,227.57684787859844,202.49639091761628,230.90175054704596,222.44580692830144,235.88910454971725,245.16597516269286,218.7104407627384,236.85371849157406,221.48119298644465,245.16597516269286,201.53177697575947,256.248984057518,180.47406007559184,241.28692204950408
labeled-data,FAD08_TL F FAD-_OF,img07799.png,110.09695359345253,296.14781607888824,120.07166159879509,278.4150018471681,127.82976782517264,288.3897098525107,131.70882093836147,275.0900991787206,120.62581204353634,260.12803717070676,140.02107760948027,278.9691522919094,149.44163517008158,268.44029384182556,178.25745829662682,268.9944442865668,197.6527238625707,283.95650629458066
labeled-data,FAD08_TL F FAD-_OF,img08869.png,197.09857341782944,280.63160362613314,211.50648498110203,266.22369206286055,216.49383898377337,279.52330273665063,224.25194521015092,270.1027451760493,218.7104407627384,256.248984057518,228.68514876808095,277.3067009576856,238.10570632868226,268.44029384182556,263.04247634203864,268.44029384182556,291.85829946858394,270.1027451760493
labeled-data,FAD08_TL F FAD-_OF,img13741.png,365.56030861917077,91.6663019693654,353.92314927960444,99.42440819574296,355.03145016908695,89.44970019040039,341.73183949529675,90.5580010798829,341.73183949529675,101.08685952996677,343.3942908295205,81.13744351928159,327.8780783767654,88.89554974565914,309.59111370030405,76.15008951661031,306.8203614765978,42.346912387393786
labeled-data,FAD08_TL F FAD-_OF,img16213.png,320.11997215038787,295.593665634147,331.7571314899542,282.2940549603569,339.51523771633174,291.16046207621696,349.4899457216743,278.4150018471681,342.84014038477926,267.8861433970843,360.5729546164995,271.21104606553183,355.03145016908695,255.6948336127767,356.6939015033107,229.09561226519648,336.7444854926255,209.14619625451132
labeled-data,FAD08_TL F FAD-_OF,img17060.png,191.00291852567565,83.90819574298786,202.64007786524198,70.05443462445652,209.28988320213702,80.02914262979908,221.48119298644465,63.40462928756148,235.88910454971725,44.00936372161755,241.98475944187103,63.40462928756148,247.52626388928357,48.99671772428883,270.8005825684162,43.45521327687629,293.5207508028077,55.09237261644262
labeled-data,FAD08_TL F FAD-_OF,img21250.png,120.07166159879509,246.27427605217537,131.15467049362022,227.43316093097272,138.91277671999777,237.96201938105656,147.77918383585782,221.89165648356018,146.67088294637531,209.14619625451132,164.95784762283668,219.12090425985392,154.42898917275286,199.72563869391,148.33333428059908,178.66792179374232,146.11673250163406,147.08134644349087
labeled-data,FAD08_TL F FAD-_OF,img24854.png,341.1776890505555,295.593665634147,325.10732615305915,282.2940549603569,335.0820341584017,273.42764784449685,317.3492199266816,266.22369206286055,302.38715791866775,268.9944442865668,309.59111370030405,249.04502827588163,291.3041490238427,250.7074796101054,269.6922816789337,233.52881582312654,243.09306033135354,223.55410781778394
labeled-data,FAD08_TL F FAD-_OF,img27844.png,129.4922191593964,156.50190400409218,137.250325385774,139.87739066185452,146.67088294637531,150.96039955667965,151.10408650430534,133.22758532495948,143.90013072266905,123.25287731961691,166.0661485123192,138.21493932763076,166.62029895706044,114.38647020375686,174.37840518343805,90.5580010798829,163.84954673335417,66.729531956009
