,B-SOiD labels,Start time (frames),Run lengths
0,5,0,1
1,8,1,2
2,5,3,1
3,9,4,11
4,0,15,3
5,9,18,2
6,1,20,1
7,9,21,1
8,1,22,7
9,9,29,5
10,10,34,2
11,2,36,1
12,9,37,2
13,5,39,1
14,9,40,2
15,0,42,1
16,11,43,2
17,0,45,2
18,11,47,2
19,0,49,3
20,5,52,1
21,1,53,1
22,6,54,1
23,2,55,2
24,7,57,2
25,1,59,2
26,5,61,1
27,9,62,4
28,8,66,1
29,0,67,1
30,5,68,1
31,9,69,3
32,5,72,2
33,1,74,1
34,11,75,1
35,5,76,1
36,8,77,1
37,5,78,2
38,11,80,1
39,5,81,2
40,11,83,1
41,8,84,1
42,11,85,1
43,8,86,1
44,9,87,2
45,11,89,6
46,8,95,1
47,5,96,1
48,8,97,1
49,11,98,8
50,8,106,1
51,5,107,1
52,9,108,1
53,10,109,1
54,5,110,1
55,0,111,1
56,8,112,6
57,5,118,1
58,1,119,3
59,8,122,1
60,5,123,2
61,11,125,1
62,8,126,1
63,0,127,1
64,11,128,3
65,1,131,2
66,2,133,1
67,12,134,1
68,2,135,1
69,7,136,2
70,2,138,1
71,1,139,1
72,9,140,5
73,5,145,1
74,11,146,15
75,2,161,1
76,7,162,2
77,9,164,3
78,8,167,1
79,5,168,2
80,1,170,1
81,11,171,2
82,8,173,1
83,11,174,2
84,5,176,1
85,9,177,2
86,11,179,10
87,8,189,1
88,11,190,1
89,6,191,1
90,0,192,2
91,6,194,1
92,0,195,2
93,11,197,1
94,2,198,3
95,9,201,2
96,2,203,3
97,9,206,6
98,8,212,2
99,5,214,1
100,8,215,1
101,5,216,1
102,11,217,6
103,1,223,1
104,9,224,3
105,0,227,1
106,11,228,1
107,7,229,1
108,11,230,5
109,1,235,1
110,5,236,1
111,2,237,2
112,10,239,1
113,11,240,2
114,0,242,1
115,11,243,1
116,0,244,1
117,11,245,2
118,5,247,3
119,1,250,1
120,9,251,3
121,8,254,1
122,5,255,1
123,1,256,3
124,5,259,5
125,9,264,2
126,11,266,2
127,8,268,1
128,9,269,3
129,8,272,2
130,1,274,1
131,8,275,1
132,5,276,9
133,10,285,3
134,7,288,2
135,2,290,2
136,9,292,2
137,1,294,1
138,9,295,3
139,11,298,4
140,5,302,2
141,11,304,6
142,1,310,2
143,9,312,4
144,0,316,1
145,12,317,1
146,11,318,1
147,12,319,1
148,11,320,2
149,1,322,1
150,11,323,2
151,2,325,3
152,11,328,2
153,1,330,3
154,5,333,1
155,1,334,1
156,5,335,4
157,8,339,1
158,5,340,3
159,8,343,2
160,5,345,6
161,1,351,3
162,5,354,1
163,1,355,3
164,5,358,2
165,9,360,1
166,0,361,2
167,11,363,1
168,1,364,4
169,5,368,3
170,9,371,2
171,5,373,2
172,11,375,1
173,2,376,2
174,11,378,2
175,5,380,7
176,11,387,2
177,7,389,1
178,11,390,2
179,2,392,1
180,10,393,2
181,2,395,4
182,10,399,1
183,11,400,12
184,5,412,1
185,11,413,3
186,1,416,1
187,5,417,8
188,11,425,1
189,2,426,2
190,11,428,1
191,0,429,2
192,2,431,2
193,9,433,2
194,5,435,3
195,1,438,1
196,8,439,1
197,5,440,5
198,9,445,5
199,11,450,2
200,8,452,2
201,11,454,4
202,12,458,1
203,11,459,5
204,5,464,3
205,1,467,5
206,9,472,2
207,8,474,4
208,5,478,1
209,1,479,1
210,5,480,3
211,1,483,1
212,11,484,2
213,1,486,1
214,0,487,2
215,7,489,3
216,2,492,3
217,6,495,2
218,9,497,5
219,5,502,1
220,9,503,2
221,5,505,1
222,1,506,1
223,6,507,1
224,0,508,1
225,2,509,5
226,12,514,1
227,2,515,2
228,7,517,3
229,2,520,5
230,9,525,5
231,11,530,3
232,8,533,1
233,9,534,1
234,6,535,1
235,11,536,1
236,0,537,2
237,11,539,1
238,5,540,4
239,8,544,1
240,5,545,5
241,8,550,1
242,11,551,1
243,5,552,7
244,9,559,2
245,8,561,1
246,11,562,4
247,1,566,2
248,5,568,2
249,1,570,15
250,9,585,2
251,1,587,2
252,9,589,6
253,5,595,1
254,8,596,1
255,11,597,1
256,1,598,3
257,9,601,3
258,0,604,1
259,6,605,1
260,1,606,3
261,11,609,2
262,1,611,5
263,9,616,1
264,1,617,2
265,7,619,2
266,1,621,1
267,8,622,1
268,5,623,2
269,11,625,1
270,2,626,2
271,11,628,1
272,1,629,2
273,7,631,1
274,1,632,1
275,10,633,1
276,2,634,2
277,11,636,1
278,2,637,2
279,11,639,1
280,1,640,1
281,11,641,1
282,2,642,1
283,6,643,1
284,0,644,1
285,5,645,1
286,1,646,8
287,5,654,3
288,11,657,1
289,9,658,2
290,5,660,1
291,8,661,2
292,11,663,12
293,0,675,4
294,5,679,3
295,8,682,2
296,11,684,1
297,0,685,1
298,9,686,1
299,8,687,1
300,5,688,3
301,1,691,1
302,11,692,1
303,0,693,1
304,2,694,1
305,11,695,1
306,2,696,1
307,7,697,3
308,10,700,1
309,1,701,1
310,9,702,3
311,8,705,2
312,5,707,1
313,11,708,1
314,8,709,2
315,11,711,6
316,5,717,1
317,1,718,1
318,5,719,3
319,1,722,5
320,7,727,1
321,2,728,5
322,9,733,2
323,8,735,1
324,1,736,2
325,11,738,2
326,1,740,4
327,5,744,2
328,9,746,2
329,5,748,2
330,8,750,1
331,11,751,1
332,5,752,2
333,9,754,1
334,1,755,1
335,9,756,3
336,11,759,4
337,12,763,1
338,11,764,10
339,8,774,1
340,1,775,2
341,11,777,1
342,5,778,1
343,9,779,1
344,8,780,3
345,9,783,4
346,5,787,1
347,1,788,1
348,5,789,2
349,8,791,1
350,11,792,4
351,0,796,1
352,9,797,1
353,0,798,2
354,11,800,2
355,5,802,2
356,0,804,1
357,8,805,2
358,11,807,1
359,6,808,1
360,0,809,2
361,2,811,4
362,7,815,3
363,9,818,6
364,8,824,2
365,5,826,1
366,8,827,1
367,5,828,1
368,8,829,2
369,5,831,1
370,8,832,1
371,11,833,1
372,8,834,2
373,5,836,1
374,0,837,1
375,1,838,1
376,5,839,1
377,1,840,2
378,0,842,1
379,10,843,1
380,5,844,1
381,10,845,2
382,0,847,1
383,10,848,1
384,0,849,1
385,1,850,3
386,0,853,1
387,10,854,3
388,2,857,1
389,0,858,2
390,1,860,2
391,11,862,3
392,1,865,1
393,11,866,1
394,0,867,1
395,2,868,1
396,11,869,5
397,1,874,2
398,9,876,1
399,1,877,7
400,9,884,2
401,5,886,1
402,9,887,3
403,10,890,1
404,2,891,1
405,9,892,4
406,0,896,3
407,5,899,1
408,9,900,2
409,5,902,3
410,10,905,1
411,9,906,5
412,5,911,2
413,9,913,7
414,3,920,1
415,11,921,1
416,0,922,2
417,9,924,15
418,2,939,2
419,9,941,33
420,2,974,1
421,9,975,9
422,2,984,1
423,7,985,1
424,1,986,1
425,10,987,1
426,1,988,1
427,10,989,1
428,1,990,1
429,9,991,2
430,7,993,1
431,2,994,6
432,10,1000,1
433,2,1001,1
434,12,1002,1
435,2,1003,1
436,7,1004,2
437,2,1006,7
